,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Greetings ,,,,),,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Cool,,,,,,
 ‎,,,,,,
 @917995470449 ,,,,,,
,,,,,,
 Yes,,,,,,
 They do anta,,,,,,
 First week of sept,,,,,,
 Dates? 🤦🏻‍♂,,,,,,
 🤦🏻‍♂,,,,,,
 Dates not out,,,,,,
 Cometh the money. Cometh the quality applications.,,,,,,
 Now see 🔥🔥,,,,,,
 Chustha Chustha,,,,,,
 Guys SRD poster one of the HOLs will be posting kada,,,,,,
 They are not admins kada ?,,,,,,
 No,,,,,,
 One of us will,,,,,,
 Last time Rohit aka fruit posted,,,,,,
 Mana grp lo?,,,,,,
 Aina parle,,,,,,
 We'll post na,,,,,,
 Yepp,,,,,,
 Okay,,,,,,
 No bro ,,,,,,
,,,,,,
 Aagu,,,,,,
 First poster ready cheyali Manam 🤦🏻‍♂,,,,,,
 😆,,,,,,
 Name repu morning cheptha,,,,,,
 Event enti asalu exactly,,,,,,
 Orphanage lo medical camp and elocution competition....if I'm not wrong,,,,,,
 It’s not elocution,,,,,,
 Edaina crazy ideas unte cheppandi....we'll get some Tharoorasque to it,,,,,,
" It is some lemon spoon race , that’s for fun , they’ll be helping the kids to make paper roses , we’ll sell/ display what they’ve made at college",,,,,,
 Arey,,,,,,
 ?,,,,,,
" First point, ask them to like the page.",,,,,,
" Then , share link from the page",,,,,,
 They should like old posts,,,,,,
 And they need not share all these delagation prize posters on their timeline,,,,,,
 Okay,,,,,,
" Tomorrow morning, a list posts iddam with links (for old posts)",,,,,,
 *list of,,,,,,
 ‎,,,,,,
 BASS Orphan Home,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Dances !?,,,,,,
 Dental varaku telsu ra,,,,,,
 Okay . ,,,,,,
,,,,,,
" Mostly, we'll finalise them tomorrow",,,,,,
 Okay,,,,,,
,,,,,,
" Deepak just asked ""Marathon money evariki pay cheyyali""",,,,,,
 Boring 🙁,,,,,,
 Guys secretariat ni pilustunna,,,,,,
 Emani ?,,,,,,
 They have to spam SRD,,,,,,
 Oh yeah,,,,,,
 Is the message ready ?,,,,,,
 Wait,,,,,,
 SRD di spam ah,,,,,,
 Why,,,,,,
 Class to class,,,,,,
 They’ll be knowing that something is happening.,,,,,,
 ‎This message was deleted.,,,,,,
 ‎This message was deleted.,,,,,,
 Groups lo na?,,,,,,
 Yess,,,,,,
 Shut up Harika,,,,,,
 Suraj ah 😂😂😂,,,,,,
 Areyyyyy,,,,,,
 Nope,,,,,,
 🙄,,,,,,
 हिम ओन्ली रे,,,,,,
 Aiiiii know!,,,,,,
 Ask him to shutup 🙃😂,,,,,,
 😂😂,,,,,,
 Yep,,,,,,
 OC all groups kuda cover avvali 🔥,,,,,,
 You have the text ready ?,,,,,,
 नोपे,,,,,,
 Nope,,,,,,
 Everyone online at 7,,,,30,,
 30 mins lo juniors class groups contacts chesko mandam,,,,,,
 कृपया आप हिन्दी में संभाषण न करे ।,,,,,,
 Mera keyboard Nahi sunra,,,,,,
 ‎,,,,,,
 I’m asking the secretariat,,,,,,
 यासस्स।।। 🔥,,,,,,
 New dialogue,,,,,,
 Beg and eat,,,,,,
 ©️,,,,,,
 Naadhi 😏,,,,,,
 Inchindi neke 😂,,,,,,
 ❤❤❤,,,,,,
 What's the event name?,,,,,,
 An posted?,,,,,,
 poster*?,,,,,,
 Peroration - Malli ochindi,,,,,,
 Last year newsletter Peru kada,,,,,,
 Event peru,,,,,,
 Ohh,,,,,,
 ‎,,,,,,
 Get everyone online,,,,,,
 Quick.,,,,,,
 Hiiii,,,,,,
 Who all ?,,,,,,
 All,,,,,,
 Reyyy randi ra,,,,,,
 Hi,,,,,,
 I'm there.,,,,,,
 Pre conference news letter,,,,,,
 I'll do TTI. Shreya said she'd write about SRD,,,,,,
 ‎,,,,,,
 Nicee,,,,,,
 ‎,,,,,,
 Niceee,,,,,,
 Am writing about EB midnight crisis,,,,,,
 What else do we want on the newsletter,,,,,,
 Nenu kadu ra chesedi,,,,,,
 Rey snist mids preponed.,,,,,,
 23 Rd aug,,,,,,
 Craze,,,,,,
 Already sent our 2018 logo.....ade use cheyamanu,,,,,,
 Pampistunna saar,,,,,,
 🔥,,,,,,
 I did a mistake😐😐,,,,,,
 Yes,,,,,,
 What's up ani pedatha 🔥🔥,,,,,,
 Guysss,,,,,,
 Just do one small help,,,,,,
 Draft a message for WhatsApp spam,,,,,,
" Which will have applications link , fb page link and insta link ,",,,,,,
 This is to do publicity in other college groups,,,,,,
" The message should be clear , as in people reading it for the first time should understand it properly",,,,,,
 Okay ?,,,,,,
 Arey ivala OC group lo repati SRD gurunchi pettali,,,,,,
 Sriraag text ready chey,,,,,,
,,,,,,
 Oka emergency ochindi,,,,,,
 Ask Shreya to do it,,,,,,
 I'll be right back in sometime,,,,,,
 Links previous posts nunchi icheyandi,,,,,,
 Greetings!,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 ‎,,,,,,
 Ending ki application link avasarama?,,,,,,
 Mana groups lo vaddu,,,,,,
 Fb lo pedtham,,,,,,
 Okie,,,,,,
 Guys we’ll start the spam in groups at 8,,,,30,,
 Poster fb lo pettedam appude,,,,,,
 Ha,,,,,,
 Remaining ones,,,,,,
 Cheppandi ra,,,,,,
 Okay,,,,,,
 Poster drive lo upload chesi link ivvamanandi,,,,,,
 ?,,,,,,
 Cc mail id ki vachindi chudu,,,,,,
 Okay,,,,,,
 Guys Mee class lo vachinda,,,,,,
 Nope,,,,,,
 okay,,,,,,
 Are we forgetting something?,,,,,,
 Is everyone there !?,,,,,,
 I'm there,,,,,,
 I’m there,,,,,,
 I'm there,,,,,,
 Yup,,,,,,
 I'm there,,,,,,
 Aparna builders told they'd give 25-30k itseems,,,,,,
 We'll have to work on the sponsorships super hard .,,,,,,
 Yeah,,,,,,
 Very very hard,,,,,,
 What's more important now is not to lose balance as a team.,,,,,,
 Yes,,,,,,
 What else do we have apart from Aparna ?,,,,,,
 My dad's Friend,,,,,,
" Kal, we'll talk.",,,,,,
 Deals that have nearly come to closing.,,,,,,
 Ikea,,,,,,
 Super....but contact I couldn't find any,,,,,,
 Idi ela ?,,,,,,
 If someone can get this contact...it will be good,,,,,,
 ‎,,,,,,
 Enti black mail uh ?,,,,,,
 😑,,,,,,
 ‎,,,,,,
 Ahhhhh,,,,,,
 Guys we need to be there by 9,,,,0,,
 Cool.,,,,,,
 ‎,,,,,,
 Am super pissed RN,,,,,,
 Who can manage if I kill Sana,,,,,,
 I'll,,,,,,
 We have BJP.,,,,,,
 Arey group lo vesko ra,,,,,,
 Deeniki kuda raakapothe inkenduku ra vallu,,,,,,
 Ask for the count,,,,,,
 For tomorrow.,,,,,,
 ‎This message was deleted.,,,,,,
 Ehey endhi Ra idhi 😑😑😑😑😑😑😑,,,,,,
 😑😑😑😑😑😑😑😑😑😑😑😑😑,,,,,,
 Arey vesko ra,,,,,,
 Avvatle naatho,,,,,,
 Sriraag gadu Ganta nunchi type chesthunnadu 🙄,,,,,,
 Ade 😂,,,,,,
 Rey they'll sleep bey @917337585022,,,,,,
 Acknowledged endi ra,,,,,,
 WE ARE NOT EVEN PRESENTING THE SECRETARIAT ON DAY 3 IF THEY DONT TURN UP TOMORROW,,,,,,
 Yeass,,,,,,
 ‎,,,,,,
" Mama, check this one.",,,,,,
 Verify it,,,,,,
 And harika update it once it's verified.,,,,,,
 Okay,,,,,,
 Hogaya?,,,,,,
 Verify?,,,,,,
 Okay,,,,,,
 Update  chestunna,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 What happened prior to this ?,,,,,,
 Dk,,,,,,
 She sent this anthey,,,,,,
 To hell with the Secretariat for a while.,,,,,,
,,,,,,
,,,,,,
 At what are the Docs coming,,,,,,
 When are they leaving,,,,,,
 I asked the SRD team to be there by 9,,,,30,,
 The event starts at 10,,,,30,,
 It’s better if we go there by 9,,,,0,,
 Okay,,,,,,
 Need any Bois for help ?,,,,,,
 SRD people would do,,,,,,
 Andharuu girls eh ga,,,,,,
 1 boys,,,,,,
 Manam 5 boys,,,,,,
 One of us can pickup Karthik,,,,,,
 He wanted to come,,,,,,
" If needed, I'll ask around",,,,,,
 For more,,,,,,
 If they’re interested rammanu ,,,,,,
,,,,,,
 Paul will also there.,,,,,,
 Set,,,,,,
 Deepak too,,,,,,
 Yey,,,,,,
 This place is so near to me. 🙃🙃,,,,,,
 This freakin crazy,,,,,,
 13Kms 🙌🏼,,,,,,
 20 mins,,,,,,
 SRD should receive appreciation for choosing this 🙃,,,,,,
 Is the video and photo team ready ?,,,,,,
 I told them,,,,,,
 Perfect! 🙌🏼,,,,,,
,,,,,,
 Who all are shopping today ?,,,,,,
 Annni kathal padindhi,,,,,,
 Sana didn't come,,,,,,
 Guys,,,,,,
 Marathon permission ee Sunday ki thiskovala or next Sunday?,,,,,,
 Next Sunday is better emo,,,,,,
 Yep,,,,,,
 26th,,,,,,
 Ee Sunday ante time ledu ,,,,,,
,,,,,,
 25 th ra,,,,,,
 Yep,,,,,,
 Re,,,,,,
 26th,,,,,,
 After mids,,,,,,
 23-25 mids,,,,,,
 If we have mids from 27,,,,,,
 26*,,,,,,
 No one will turn up noe,,,,,,
 Someone was telling me yesterday,,,,,,
 Ohh,,,,,,
 ‎,,,,,,
 🔥🔥🔥,,,,,,
 25 Sunday ra,,,,,,
 26 bey Sunday,,,,,,
 Sorry😅,,,,,,
 There's a huge risk,,,,,,
 Of mids getting postponed,,,,,,
 Also Bakrid holiday might change to 23 anta,,,,,,
 https,,,,//drive.google.com/open?id=1MTGjpR5N0QuYiku7lesylryNTaBb33-O,,
 SRD फ़ोटोज़ processed,,,,,,
 Set,,,,,,
 @917337585022  मचा अपलोड,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 The one where they gave bouquets to doctors ?,,,,,,
 आवी चुदली,,,,,,
 चुदाली,,,,,,
,,,,,,
 Manaki mids epudu ipudu ?,,,,,,
 Video ?,,,,,,
 I'm working आन it,,,,,,
 Video closing ceremony lo chupidhama?,,,,,,
" For now, we'll post a pic",,,,,,
 Second SRD appudu cheddama,,,,,,
 Yepppp,,,,,,
 Sufficient footage ledu,,,,,,
 Cool,,,,,,
 @917337585022 ?,,,,,,
 Okay,,,,,,
 300 responses in the second round 🔥,,,,,,
 Yayyyy,,,,,,
 We got,,,,,,
 Some payment,,,,,,
 Paytm,,,,,,
" Also, how many payments",,,,,,
 77 payments as of now,,,,,,
 Less 😶😶,,,,,,
 Ahh,,,,,,
 2nd round allotments release ayyaka.....we have to pull another 130 payments alteast,,,,,,
 Yesss,,,,,,
 Arey,,,,,,
 Pre conference edition,,,,,,
 Let's decide on it tonight,,,,,,
 Okay,,,,,,
 Tell all the things  we want,,,,,,
 ‎,,,,,,
 26 ankunam kada manam,,,,,,
 Ahhhh,,,,,,
 Manam 26 kadha I,,,,,,
 Kada,,,,,,
 😂,,,,,,
 We'll mention SRD Hols in the post ?,,,,,,
 Ya,,,,,,
 Mari Deps ?,,,,,,
" Or else , team SRD",,,,,,
 Yess,,,,,,
 Deps chill ippudu,,,,,,
 And post their pic with the doctors ,,,,,,
,,,,,,
 Okate pic kada post chesedi ?,,,,,,
 Rendu chesey,,,,,,
 It won't look nice 😶,,,,,,
 Post many 😅,,,,,,
 Did deps involve in the work ?,,,,,,
 Yepp,,,,,,
 Sarey mention it as team SRD then,,,,,,
 We'll post 4 pics ?,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 I'll tag that BASS Home page also,,,,,,
 They too posted our pics,,,,,,
 One pic lo Secretariat kuda peddam,,,,,,
 What say ?,,,,,,
 Cool,,,,,,
 Yeah,,,,,,
 Yepp,,,,,,
 Spoke to Sourya,,,,,,
 He only wants flight tickets,,,,,,
 Entha chillar Aina...ae time lo Aina parle annadu,,,,,,
 Bare minimum chalu anta,,,,,,
 One way or two way?,,,,,,
 Two way,,,,,,
 😶😶😶😶😶😶😶😶😶😶😶😶😶,,,,,,
 CCU - HYD,,,,,,
,,,,,,
 Vokay,,,,,,
 I’ll book before he backs out,,,,,,
 EB budget lo entha migilindi ani adigadu,,,,,,
 I didn't tell him inka,,,,,,
 Appudu he said this,,,,,,
 Marri Yash Raj?,,,,,,
 We'll call and confirm now ?,,,,,,
 3K mast ekkuva veediki,,,,,,
 Confirm,,,,,,
 Day 1 Peri might come ante,,,,,,
 I'll happily VC under him if you need.... I've all due respect for his knowledge annadu,,,,,,
 ❤,,,,,,
 .,,,,,,
 .,,,,,,
 When did this happpeennnn,,,,,,
 Cool,,,,,,
 Revanth,,,,,,
 Check these prices,,,,,,
 Return lo day 2 night nunchi next morning varaku anytime,,,,,,
 Most chillar ones,,,,,,
 Vokay wait,,,,,,
 Go Air types,,,,,,
 7k chuyistundi,,,,,,
 Fares are high now,,,,,,
 Two way na ?,,,,,,
 Yepp,,,,,,
 Midnight Malli chudu,,,,,,
 Ledante I'll tell him....single way ne avutundi maa tho ani,,,,,,
 Single way cheppu ra,,,,,,
 ‎,,,,,,
 Abbaaa,,,,,,
 Aboooooo,,,,,,
 Idi Naku proper confirm chey Ra.....what is the least we can go ani.,,,,,,
 I'll talk to Sourya,,,,,,
 😂,,,,,,
 Night chestha,,,,,,
 Na suit paisal tho I've would literally brought entire DISEC and HRC EB 😶,,,,,,
 Ippude bulb veligindi Naku,,,,,,
 Entha aindhi,,,,,,
 Vaddu le,,,,,,
 😭,,,,,,
 ‎,,,,,,
 Fraands foreva !! 🔥,,,,,,
 ‎,,,,,,
 🤣,,,,,,
 Secretariat tho meeting?,,,,,,
 For?,,,,,,
 Sponsorship,,,,,,
 Sponsorship,,,,,,
 Okay,,,,,,
 Vallu paisal bhi ivvale,,,,,,
 Areyy,,,,,,
 T shirts emayyayi,,,,,,
 Shirts sizes confirm cheydaniki ivala lunch varaku time icham,,,,,,
 Ivala order aypothay T-shirt’s max,,,,,,
 Yeah,,,,,,
 Cause,,,,,,
 Only 15 days kadha,,,,,,
 Malli 10 days padtundhi kadha ravadaniki,,,,,,
" Also, placards?",,,,,,
 1 week lo vastay annadi T-shirt’s,,,,,,
,,,,,,
 ?,,,,,,
 This Saturday,,,,,,
 Typing antha ayipoyinda ?,,,,,,
 We need all the resources this Saturday,,,,,,
 Yepp,,,,,,
 We need to go to the hotel too,,,,,,
 ‎,,,,,,
 Okay,,,,,,
 Send the details of the marathon or 5K 😬,,,,,,
 For the letter,,,,,,
 Necklace road,,,,,,
 Peoples plaza,,,,,,
 3k run,,,,,,
26-Aug,,,,,,
 2k,,,,,,
3,,,,,,
 Anyone out?,,,,,,
 Will be in 5mins,,,,,,
 10 mins,,,,,,
 Change phani's shirt size to M,,,,,,
 Secretariat emannaaru about sponsorship,,,,,,
 Need the names of CBITians who paid today.,,,,,,
 Publicity vallu pamputha annaru,,,,,,
 Ask them to send by 8PM today,,,,,,
 There are very high chances of the fee issues rising again. We have to be very careful.,,,,,,
 Bahh,,,,,,
 You mean one more strike ?,,,,,,
 Em fee,,,,,,
 Yeah,,,,,,
 ‎This message was deleted.,,,,,,
 ‎This message was deleted.,,,,,,
 ‎,,,,,,
 Rey attendance reee,,,,,,
 Yes,,,,,,
 I have 41,,,,,,
 2-3-years students • ‎3 pages ‎document omitted,,,,,,
 Vammmoooo,,,,,,
 A category?,,,,,,
 Emo,,,,,,
" Arey , are the students frustrated again ?",,,,,,
 Or are you just assuming ?,,,,,,
 Ivvale kada circular ochindi,,,,,,
 ??,,,,,,
 Adhey Kada.,,,,,,
 Oooh,,,,,,
 Ehe aagu,,,,,,
 All fees for all categories have to be paid by 31.08.18,,,,,,
 To avoid penalty,,,,,,
 Arey a cat vallaki led kada,,,,,,
 A Category gurinchi em cheppaledu......B Cat they are asking to pay 86.5K etra,,,,,,
 *extra,,,,,,
 And b cat kuda below 20k mains rank ki kahani me led,,,,,,
 This through DD/Cheque,,,,,,
 Ki em*,,,,,,
 It's saying *All*,,,,,,
 Chudu,,,,,,
 Annual fee adi,,,,,,
 And B cat through DD/check,,,,,,
 In accordance to that last yr ochina circular,,,,,,
 Which says,,,,,,
 This,,,,,,
 See the next clause.,,,,,,
 And this,,,,,,
 This is outright injustice 😭,,,,,,
 Nik emaindi?,,,,,,
 A cat kada,,,,,,
 B Cat,,,,,,
 Ooohhhhh,,,,,,
 Mains?,,,,,,
 23K,,,,,,
 Fuckkkkk,,,,,,
" This scheme would only benefit branches like CSE, ECE....for others ranks are all above 20K only",,,,,,
 Ya,,,,,,
 Is there a possibility we'll get holiday Tomo?,,,,,,
 Ade Naa doubt bhi,,,,,,
 Why holiday ?,,,,,,
 Why,,,,,,
 Atal Ji left this world.....along with my hopes of not paying extra fee,,,,,,
 Ayyyooooi,,,,,,
 Bro you have Peri and Sreekar's video,,,,,,
 Yes,,,,,,
 Emina editing cheyyaala,,,,,,
 Only logo kadha ?,,,,,,
 Chesesa has,,,,,,
 Any music ?,,,,,,
 Pettale,,,,,,
 Vere videos vache varaku waiting,,,,,,
 We'll post off their video today,,,,,,
 I’ll go home at 9,,,,00 bro,,
 Can we have a post in his memory ?,,,,,,
 No comments??,,,,,,
 Valli Sharma-8074951043,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Mariam-9100181018,,,,,,
,,,,,,
,,,,,,
,,,,,,
 These are the people from Cbit,,,,,,
" Marathon kosam Letter rasina that, we have to go submit",,,,,,
 Can't,,,,,,
 If this is the case,,,,,,
 Shall we release Shreya's video today?,,,,,,
 Ela?,,,,,,
 Drive lo undhi ga,,,,,,
 @919573066222 can you make necessary editing?,,,,,,
 ‎,,,,,,
 Okay,,,,,,
 ‎,,,,,,
 Dheenamma,,,,,,
 Istada leda lite ah,,,,,,
 Ivvadam kadhu ra,,,,,,
 Donation enti ra,,,,,,
 Vadley,,,,,,
 Paisal ivvakapothe vesukundam,,,,,,
 *There will be a strike tomorrow morning near the statue at 10am* in regards to the fee hike for B-category students.,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Who sent this ?,,,,,,
 Mechanical ka Che Guevara!,,,,,,
 Atanu evaru ?,,,,,,
 Ravi 😂,,,,,,
 Ooh,,,,,,
 It's a forwarded msg......vadu Naku pampadu,,,,,,
 ‎,,,,,,
 This one,,,,,,
 Hehe,,,,,,
 😂,,,,,,
 Nammmakam nipaina,,,,,,
 😂😂,,,,,,
 Tomorrow morning I've to be at the strike anta 😂😂,,,,,,
 Find a replacement soon,,,,,,
 😂😂😂😂,,,,,,
 ‎,,,,,,
 FML😑😑😑😑😑😑😑😑😑😑😑😑,,,,,,
 KCR boi got some skillz,,,,,,
 Nduku Ra holiday asalu,,,,,,
 Translate......,,,,,,
 Govt declared holiday tomorrow,,,,,,
 What ?,,,,,,
 Ooooo,,,,,,
 Rey,,,,,,
 Pre conference edition Ra 😒😭😭,,,,,,
 T-shirts chestunna ra nenu,,,,,,
 Emayyayi t shirts?,,,,,,
 Final list,,,,,,
 Ahaa,,,,,,
 Ah 270 dhi emindhi,,,,,,
 270 ki done,,,,,,
 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,,,,,,
 ‎,,,,,,
 ATB,,,,,,
 .,,,,,,
 ‎,,,,,,
 500th dhi vachindhi 😋🤗,,,,,,
 Happy tears 😭,,,,,,
 Thoppppp fellow applied,,,,,,
 500th dhi,,,,,,
 Kani Inka ravali,,,,,,
 More happiness,,,,,,
 Ate upma ?,,,,,,
 ‎,,,,,,
 😂😂😂😂,,,,,,
 Want? 💁🏻‍♀,,,,,,
 Umm! Colourful 😆,,,,,,
 Mirapakai lo upma konchem thakkuva ainattundhi 🙄,,,,,,
 That is beans and batani,,,,,,
 🙄🙄🙄,,,,,,
 Tu pehle mera parcel bhej 😂,,,,,,
 ‎,,,,,,
 Want?🤗,,,,,,
 😭😭😭😭😭😭😭😭,,,,,,
" That day , I ordered 4 gulab jamuns",,,,,,
,,,,,,
 Eliminate him immediately sar,,,,,,
 Swiggy vadni sponsorship adiga.....vadu nake namam pettadu 😂😂,,,,,,
 Stole my 3 gulab jamuns,,,,,,
 Don't fall stories ,,,,,,
,,,,,,
 😭😓😓😭,,,,,,
 @919160344049 ,,,,,,
,,,,,,
 😭😭😭,,,,,,
 Vartikaaaa😂😂,,,,,,
 Na priorities lo matram ila theda ravoddu royy! 🤣🤣,,,,,,
 Let's put this,,,,,,
 And Deeeeeeepaaaak,,,,,,
 I didn't say that,,,,,,
 But thiss,,,,,,
 Yeah,,,,,,
 This girl Poojitha Reddy didn't keep DP 😒,,,,,,
 ‎,,,,,,
 Evadi gola vadide 🤦🏻‍♂,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 Vaaadi kakkurthi chudu,,,,,,
 😑Holiday kosam,,,,,,
 Chief guestttttttttt,,,,,,
 ❤❤❤❤,,,,,,
 CC Hoodies.xlsx ‎document omitted,,,,,,
 CC Shirts.xlsx ‎document omitted,,,,,,
 Adi shirt aa white board aa 😂😂,,,,,,
 JCC demands chudu,,,,,,
 Arey aa secretariat lolli endi ra,,,,,,
 Frustration Antha teesestha chudu😅,,,,,,
 Adi kadu.... ippudu ikkada na font size bigger ani Ela convey avutundi 😂😂,,,,,,
 Adi nenu chusukunta le,,,,,,
 CDA is lubb 🖤,,,,,,
 No no,,,,,,
 India Pak swap ainai,,,,,,
 Khundhana is India,,,,,,
 Neha - Pakistan,,,,,,
 Reverse lo unnai list lo,,,,,,
 Chesesa,,,,,,
 Sana baadha ento chudu,,,,,,
 Anni caps anta,,,,,,
 Revannth sent his video,,,,,,
 Remaining videos?,,,,,,
 Dikhaao,,,,,,
 Ya,,,,,,
 Satwik is coughing like cancer patient 😶,,,,,,
 Mujtabas dad is in hospital anta 😶,,,,,,
 https,,,,//drive.google.com/file/d/1Q5R9TeVgx-ouY6pWTph-vIfXe_1Fo-Mu/view?usp=sharing,,
 Varun babu Inka land avvale,,,,,,
 64 entraaa 😶,,,,,,
 Entra idhi 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,,,,,,
 Ila chesadu enti 😶,,,,,,
 Ded 😂😂😂😆😆😆,,,,,,
 We're not posting this,,,,,,
 😂,,,,,,
 Shreya video pampi,,,,,,
 Script change chesi idhe message convey cheyyamani cheppali,,,,,,
 Arey nenu inka vivek gadu kalisi fast ga chestam kada ra,,,,,,
 I should take him for a walk. Ila ayithe kashtam 😶,,,,,,
" aa tshirt endo,aa gaps endo",,,,,,
 Dubbing kvaali ante nen cheptha 😶🤦🏻‍♂,,,,,,
" Arrêy, hé looks sleep deprived",,,,,,
 😶,,,,,,
 Pavani isn't doing ah placards,,,,,,
 😂😂,,,,,,
 Ask him once,,,,,,
 Rey avvav Ra Ila aithey 🤦🏻‍♂,,,,,,
 Vaallu cheyakapothe We’ll take it up,,,,,,
 ‎,,,,,,
 M gaallu,,,,,,
 Let me know if there's anything else I can help you with annadu,,,,,,
 Guys we’ll pay 3L to Marigold?,,,,,,
 Umm interesting,,,,,,
 How much do we have?,,,,,,
 I’ll tell the approx wait,,,,,,
 4.2L approx,,,,,,
 Naku exel open avvatle. Ss pedtara ah cc sizes di,,,,,,
 Plj,,,,,,
 How much do need for resources?,,,,,,
 We*,,,,,,
 15-20k,,,,,,
 Your hoodie XS ,,,,,,
,,,,,,
 Shirt xs Leda,,,,,,
 S anuko XS undadu,,,,,,
 Then chill kada,,,,,,
 😭,,,,,,
 Undadhu,,,,,,
 Arey hoodie loose untene baaguntadi,,,,,,
 Kavalante S thisko,,,,,,
 Ledhante side go play,,,,,,
 Sare 😏,,,,,,
 Will do resources ah? Repu holiday aiye,,,,,,
 Aithe,,,,,,
 Arey,,,,,,
 Kotha transport incharge evadu,,,,,,
,,,,,,
 ‎,,,,,,
 Saturday working day na 😭,,,,,,
 Ade,,,,,,
 Arey,,,,,,
 Moksh and Divisha paid ?,,,,,,
 Idhi principal ah ?,,,,,,
 Ya,,,,,,
 Ya I guess,,,,,,
 Confirm and let me know,,,,,,
 Ask councils HOLs 🤷🏻‍♂,,,,,,
 She was only asking me,,,,,,
 They acknowledge anta,,,,,,
 But paid ah not paid ah chepale anta,,,,,,
 She is like secretariat know they must’ve paid to you guys ani,,,,,,
 Reyyyu,,,,,,
 Placards lo we need,,,,,,
 Reporters placards also,,,,,,
 Pedadam,,,,,,
" EB, I'll tell in a moment",,,,,,
" Btw , what other designs should we finalize",,,,,,
 For resources,,,,,,
 ID cards,,,,,,
 Badges,,,,,,
 Banners and flexi,,,,,,
 Handbook,,,,,,
 We'll finalise the designs today na,,,,,,
 Pre conference edition 😭😭,,,,,,
 I'll tell Dipshi today,,,,,,
 Ya,,,,,,
 Shreya said she'll do srd re,,,,,,
 Shreya SRD,,,,,,
 TTI ?;,,,,,,
 I'll do,,,,,,
 Or wait ylp I'll do 🙈,,,,,,
 Ylp interview ankunnaam kadhaaa,,,,,,
 Oh 🙄,,,,,,
 Aite tti,,,,,,
 Anything else?,,,,,,
 I'll send one article today,,,,,,
 About?,,,,,,
 Something very promising,,,,,,
 Title okate fix ayya,,,,,,
 Then I fell asleep,,,,,,
 😒,,,,,,
 ‎,,,,,,
 Chusa,,,,,,
 Shashank's hairstyle 💯,,,,,,
 @919160344049 marigold plan eppudu ?,,,,,,
 Townscript vaadu money veyagane,,,,,,
 Ninna veyaleda ?,,,,,,
 Ledu,,,,,,
 I'll talk to Avilasha,,,,,,
 Okay....tell me when you're going,,,,,,
 I need to get my trousers from the alteration desk 😂,,,,,,
 Yeyy,,,,,,
 https,,,,//www.deccanchronicle.com/nation/current-affairs/170818/hyderabad-cbit-fee-hike-draws-flak.html,,
 BCat Bois got some skillz 🔥,,,,,,
 Rey resources epudu,,,,,,
 Ivala repu we've to make sure they finish everything. We'll go on Sunday,,,,,,
" I still didn't see certificates, handbook, badge designs",,,,,,
 Ivvala ayipovali ani chepdam,,,,,,
 One of you list out all the resources we need,,,,,,
 We already did kadhaaa,,,,,,
 Once again,,,,,,
 We’ll sort everything today only,,,,,,
 I’m working on the OC,,,,,,
 This is most important,,,,,,
 @918790663399,,,,,,
 I listed re,,,,,,
 Vivek book lo,,,,,,
 ...,,,,,,
 Where is Vivek 🤨,,,,,,
 Lost,,,,,,
 Arey AISEC wants a meeting,,,,,,
 Yepp,,,,,,
 Go through their mail once,,,,,,
 Chusina,,,,,,
 We'll squeeze something out,,,,,,
 From them,,,,,,
 Yepp,,,,,,
 Yeah,,,,,,
 I'll talk to him,,,,,,
 Ram is busy ,,,,,,
,,,,,,
 Monday roju istademo,,,,,,
 😳,,,,,,
 Monday clg tarvata vellali mari,,,,,,
 Ade inka,,,,,,
 Ee gap lo Deps tho Pani cheyipidam manam,,,,,,
 IDs and writing names,,,,,,
 Of countries,,,,,,
 Those deps are shit,,,,,,
 Aisec will send delegation snthey,,,,,,
 Haan ,,,,,,
,,,,,,
 Yeah yeah,,,,,,
 Taha Sheikh 🔥🔥🔥,,,,,,
 He won't be in town anta 🙃,,,,,,
 Settttt,,,,,,
 Yeyy,,,,,,
 ID cards - ,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
